,Price,Beds,Baths,Area,Location
2968,24000.0,2.0,5.0,1988.0,"
        Condo in Midtown "
2970,,2.0,1.0,750.0,"
        Rental Unit in Upper West Side "
2971,3095.0,2.0,1.0,750.0,"
        Rental Unit in East Village "
2972,3000.0,1.0,1.0,750.0,"
        Condo in Manhattan Valley "
2973,3795.0,1.0,1.0,750.0,"
        Rental Unit in Soho "
2974,4695.0,1.0,1.0,750.0,"
        Condo in Flatiron "
2975,,1.0,1.0,750.0,"
        Rental Unit in Turtle Bay "
2976,5700.0,1.0,1.0,750.0,"
        Condo in Flatiron "
2977,3300.0,1.0,1.0,750.0,"
        Condo in Midtown West "
2978,3400.0,1.0,1.0,750.0,"
        Condo in Murray Hill "
2979,2700.0,1.0,5.0,750.0,"
        Condo in Yorkville "
2980,,1.0,1.0,750.0,"
        Condo in Midtown West "
2981,,1.0,1.0,750.0,"
        Townhouse in Kips Bay "
2982,22950.0,3.0,5.0,3025.0,"
        Rental Unit in Soho "
2983,3095.0,1.0,1.0,786.0,"
        Rental Unit in Roosevelt Island "
2984,2000.0,2.0,1.0,750.0,"
        Rental Unit in Washington Heights "
2985,3800.0,1.0,1.0,750.0,"
        Condo in Midtown West "
2986,2000.0,2.0,1.0,750.0,"
        Rental Unit in Washington Heights "
2987,,1.0,1.0,750.0,"
        Condo in Midtown West "
2988,3700.0,5.0,1.0,750.0,"
        Rental Unit in Financial District "
2989,,1.0,1.0,750.0,"
        Rental Unit in Hamilton Heights "
2990,3195.0,1.0,1.0,750.0,"
        Rental Unit in Upper East Side "
2991,3095.0,1.0,1.0,750.0,"
        Co-op in Lenox Hill "
2992,3300.0,2.0,1.0,750.0,"
        Rental Unit in East Village "
2993,2100.0,2.0,1.0,750.0,"
        Rental Unit in Washington Heights "
2994,,1.0,1.0,750.0,"
        Rental Unit in Greenwich Village "
2995,,1.0,1.0,750.0,"
        Condo in Yorkville "
2996,13750.0,,2.0,2700.0,"
        Rental Unit in Nolita "
2998,3000.0,1.0,1.0,750.0,"
        Rental Unit in Upper West Side "
2999,1450.0,1.0,1.0,750.0,"
        Rental Unit in Central Harlem "
3000,,1.0,1.0,750.0,"
        Rental Unit in Turtle Bay "
3001,4950.0,1.0,1.0,750.0,"
        Rental Unit in Turtle Bay "
3002,,1.0,1.0,750.0,"
        Rental Unit in Yorkville "
3003,3800.0,1.0,1.0,750.0,"
        Condo in Midtown "
3004,2700.0,1.0,1.0,750.0,"
        Condo in Midtown East "
3005,,1.0,1.0,750.0,"
        Rental Unit in East Village "
3006,2345.0,1.0,1.0,750.0,"
        Rental Unit in Central Harlem "
3007,3300.0,1.0,1.0,750.0,"
        Co-op in Lincoln Square "
3008,3300.0,1.0,1.0,750.0,"
        Condo in Sutton Place "
3009,,1.0,1.0,750.0,"
        Rental Unit in NoMad "
3012,3800.0,1.0,1.0,750.0,"
        Condo in West Chelsea "
3013,,1.0,1.0,750.0,"
        Rental Unit in Midtown West "
3014,2950.0,1.0,1.0,750.0,"
        Rental Unit in Lenox Hill "
3015,3895.0,1.0,1.0,750.0,"
        Co-op in Lincoln Square "
3016,,2.0,1.0,750.0,"
        Co-op in Morningside Heights "
3017,,1.0,1.0,750.0,"
        Rental Unit in Central Harlem "
3018,,2.0,1.0,750.0,"
        Rental Unit in Upper West Side "
3019,2850.0,1.0,1.0,750.0,"
        Condop in Lenox Hill "
3020,4095.0,1.0,1.0,750.0,"
        Rental Unit in Carnegie Hill "
3021,3500.0,1.0,1.0,750.0,"
        Co-op in Murray Hill "
3022,5325.0,1.0,2.0,750.0,"
        Condo in Midtown West "
3023,3400.0,1.0,1.0,750.0,"
        Co-op in Midtown East "
3024,2350.0,1.0,1.0,558.0,"
        Rental Unit in Washington Heights "
3026,,1.0,1.0,750.0,"
        Condo in Chelsea "
3027,2600.0,1.0,1.0,750.0,"
        Rental Unit in Yorkville "
3028,3595.0,1.0,1.0,750.0,"
        Townhouse in West Village "
3029,1395.0,1.0,1.0,750.0,"
        Rental Unit in Washington Heights "
3030,3250.0,1.0,1.0,750.0,"
        Rental Unit in Upper West Side "
3031,3525.0,1.0,1.0,750.0,"
        Rental Unit in Midtown South "
3032,4600.0,1.0,1.0,750.0,"
        Rental Unit in Financial District "
3033,3500.0,1.0,1.0,750.0,"
        Rental Unit in Manhattan Valley "
3034,,1.0,1.0,750.0,"
        Condo in Midtown "
3035,2345.0,1.0,1.0,750.0,"
        Rental Unit in Central Harlem "
3036,,2.0,1.0,750.0,"
        Rental Unit in Greenwich Village "
3037,1750.0,1.0,1.0,750.0,"
        Rental Unit in Manhattan "
3038,,,1.0,400.0,"
        Co-op in Lincoln Square "
3040,3195.0,1.0,1.0,750.0,"
        Condo in Upper West Side "
3041,3300.0,3.0,1.0,750.0,"
        Rental Unit in Hamilton Heights "
3042,,1.0,5.0,750.0,"
        Condo in Yorkville "
3043,3150.0,1.0,1.0,750.0,"
        Rental Unit in Manhattan Valley "
3044,,,1.0,750.0,"
        Rental Unit in Midtown West "
3045,5000.0,1.0,1.0,750.0,"
        Rental Unit in West Village "
3046,,1.0,1.0,750.0,"
        Condop in Murray Hill "
3047,2350.0,1.0,1.0,750.0,"
        Rental Unit in East Harlem "
3048,3795.0,1.0,1.0,750.0,"
        Rental Unit in Fulton/Seaport "
3049,5500.0,1.0,1.0,750.0,"
        Condo in Lenox Hill "
3050,2250.0,2.0,1.0,750.0,"
        Building in East Harlem "
3051,3500.0,1.0,1.0,750.0,"
        Condo in Midtown West "
3052,,2.0,5.0,1650.0,"
        Condo in West Chelsea "
3053,3750.0,,1.0,525.0,"
        Rental Unit in Gramercy Park "
3054,2750.0,1.0,1.0,750.0,"
        Condo in Morningside Heights "
3055,3500.0,1.0,1.0,750.0,"
        Rental Unit in Upper West Side "
3056,2036.0,,1.0,750.0,"
        Rental Unit in Midtown West "
3057,2150.0,2.0,1.0,750.0,"
        Rental Unit in Yorkville "
3058,,1.0,1.0,750.0,"
        Rental Unit in Morningside Heights "
3059,3095.0,2.0,1.0,750.0,"
        Rental Unit in East Village "
3060,4000.0,1.0,1.0,750.0,"
        Rental Unit in Upper West Side "
3061,2925.0,1.0,1.0,750.0,"
        Rental Unit in Lenox Hill "
3062,,1.0,1.0,750.0,"
        Rental Unit in NoMad "
3063,,,1.0,750.0,"
        Rental Unit in Midtown West "
3064,2600.0,1.0,1.0,750.0,"
        Building in Central Harlem "
3065,,2.0,1.0,750.0,"
        Rental Unit in Gramercy Park "
3066,3300.0,3.0,1.0,1300.0,"
        Rental Unit in Washington Heights "
3068,,1.0,1.0,750.0,"
        Rental Unit in Upper West Side "
3069,,1.0,1.0,749.0,"
        Rental Unit in Yorkville "
3070,3960.0,1.0,5.0,749.0,"
        Rental Unit in Lenox Hill "
3071,,1.0,1.0,749.0,"
        Rental Unit in Battery Park City "
3072,,,1.0,749.0,"
        Rental Unit in Upper West Side "
3073,,2.0,5.0,749.0,"
        Rental Unit in Central Harlem "
3074,,1.0,1.0,749.0,"
        Rental Unit in Kips Bay "
3075,,1.0,1.0,748.0,"
        Rental Unit in Morningside Heights "
3076,2235.0,2.0,1.0,748.0,"
        Building in Central Harlem "
3077,,2.0,1.0,748.0,"
        Rental Unit in Central Harlem "
3078,,1.0,1.0,748.0,"
        Condo in Lincoln Square "
3079,,1.0,1.0,748.0,"
        Rental Unit in Midtown "
3080,4995.0,2.0,5.0,920.0,"
        Rental Unit in Gramercy Park "
3081,2996.0,1.0,1.0,771.0,"
        Multi-family in Stuyvesant Town/PCV "
3082,,1.0,1.0,748.0,"
        Rental Unit in Morningside Heights "
3083,2995.0,1.0,1.0,747.0,"
        Condo in Upper West Side "
3084,4110.0,1.0,5.0,747.0,"
        Rental Unit in Lenox Hill "
3085,,1.0,1.0,747.0,"
        Rental Unit in Financial District "
3086,,1.0,1.0,746.0,"
        Condo in Lenox Hill "
3087,4195.0,1.0,1.0,746.0,"
        Rental Unit in Battery Park City "
3088,3500.0,1.0,1.0,745.0,"
        Rental Unit in Battery Park City "
3089,2995.0,,1.0,745.0,"
        Condo in Financial District "
3090,,2.0,1.0,745.0,"
        Multi-family in Stuyvesant Town/PCV "
3091,,5.0,1.0,745.0,"
        Condo in Midtown West "
3092,,1.0,1.0,745.0,"
        Condo in Lincoln Square "
3093,3315.0,1.0,1.0,745.0,"
        Building in Stuyvesant Town/PCV "
3095,,1.0,1.0,750.0,"
        Rental Unit in Midtown West "
3096,,1.0,1.0,745.0,"
        Rental Unit in Midtown West "
3097,4100.0,1.0,1.0,745.0,"
        Rental Unit in Turtle Bay "
3098,3800.0,1.0,1.0,744.0,"
        Rental Unit in Murray Hill "
3099,,1.0,1.0,744.0,"
        Rental Unit in Morningside Heights "
3100,,1.0,1.0,744.0,"
        Rental Unit in Morningside Heights "
3101,,1.0,1.0,744.0,"
        Rental Unit in Morningside Heights "
3102,,1.0,1.0,744.0,"
        Building in Morningside Heights "
3103,,1.0,1.0,744.0,"
        Building in Morningside Heights "
3104,2200.0,2.0,1.0,742.0,"
        Rental Unit in Washington Heights "
3105,4000.0,1.0,5.0,740.0,"
        Condo in Midtown West "
3106,3950.0,1.0,1.0,740.0,"
        Co-op in Flatiron "
3107,,2.0,1.0,740.0,"
        Rental Unit in East Village "
3109,5000.0,3.0,2.0,1150.0,"
        Rental Unit in Chelsea "
3110,,,1.0,740.0,"
        Rental Unit in Upper West Side "
3111,4300.0,1.0,1.0,740.0,"
        Condo in Lenox Hill "
3112,3500.0,1.0,1.0,740.0,"
        Rental Unit in Central Park South "
3113,3300.0,1.0,1.0,739.0,"
        Condo in Upper East Side "
3114,,1.0,1.0,739.0,"
        Rental Unit in Murray Hill "
3115,,1.0,1.0,739.0,"
        Rental Unit in Murray Hill "
3116,,1.0,1.0,739.0,"
        Condo in Lincoln Square "
3117,,1.0,1.0,738.0,"
        Rental Unit in Lincoln Square "
3118,,1.0,1.0,737.0,"
        Rental Unit in Midtown West "
3119,,1.0,1.0,737.0,"
        Rental Unit in Midtown West "
3120,,1.0,1.0,736.0,"
        Rental Unit in Midtown "
3121,,1.0,1.0,735.0,"
        Condo in Fulton/Seaport "
3122,35000.0,3.0,4.0,2455.0,"
        Rental Unit in Lenox Hill "
3124,,1.0,1.0,735.0,"
        Condo in Upper West Side "
3125,3129.0,1.0,1.0,733.0,"
        Building in Stuyvesant Town/PCV "
3126,4150.0,1.0,1.0,733.0,"
        Condo in Lincoln Square "
3127,6500.0,1.0,1.0,732.0,"
        Condo in Midtown "
3128,,1.0,1.0,732.0,"
        Rental Unit in Midtown West "
3129,4850.0,1.0,1.0,732.0,"
        Rental Unit in Financial District "
3130,3100.0,1.0,1.0,732.0,"
        Rental Unit in Yorkville "
3131,,1.0,1.0,731.0,"
        Rental Unit in Midtown West "
3132,3500.0,1.0,1.0,731.0,"
        Rental Unit in Kips Bay "
3133,,1.0,1.0,730.0,"
        Rental Unit in Turtle Bay "
3134,,1.0,1.0,730.0,"
        Co-op in Lenox Hill "
3135,,1.0,1.0,730.0,"
        Rental Unit in East Village "
3138,,1.0,1.0,730.0,"
        Rental Unit in West Chelsea "
3139,,1.0,1.0,730.0,"
        Rental Unit in Hudson Heights "
3140,,1.0,1.0,730.0,"
        Rental Unit in Hudson Heights "
3141,3600.0,1.0,1.0,729.0,"
        Condo in Midtown West "
3142,4100.0,1.0,5.0,729.0,"
        Condo in Midtown West "
3143,,,1.0,729.0,"
        Condo in Financial District "
3144,,1.0,1.0,729.0,"
        Rental Unit in Lincoln Square "
3145,,1.0,1.0,729.0,"
        Rental Unit in West Village "
3146,4600.0,1.0,1.0,727.0,"
        Rental Unit in Lincoln Square "
3147,,1.0,1.0,727.0,"
        Rental Unit in Midtown West "
3148,2450.0,2.0,1.0,725.0,"
        Rental Unit in Central Harlem "
3149,,1.0,1.0,725.0,"
        Rental Unit in Yorkville "
3150,2795.0,1.0,1.0,650.0,"
        Rental Unit in Greenwich Village "
3152,3500.0,1.0,1.0,725.0,"
        Rental Unit in Manhattan Valley "
3153,,1.0,1.0,725.0,"
        Condo in Kips Bay "
3154,3400.0,1.0,1.0,725.0,"
        Rental Unit in Lenox Hill "
3155,,1.0,1.0,725.0,"
        Rental Unit in Chelsea "
3156,,1.0,5.0,725.0,"
        Condo in Midtown "
3157,,1.0,1.0,725.0,"
        Rental Unit in Carnegie Hill "
3158,3750.0,1.0,1.0,725.0,"
        Condo in West Chelsea "
3159,3200.0,,1.0,725.0,"
        Rental Unit in West Chelsea "
3160,,2.0,1.0,725.0,"
        Rental Unit in Central Harlem "
3161,2850.0,1.0,1.0,725.0,"
        Rental Unit in Chelsea "
3162,1850.0,2.0,1.0,725.0,"
        Multi-family in Manhattan "
3163,,1.0,1.0,725.0,"
        Rental Unit in Carnegie Hill "
3164,,1.0,5.0,1200.0,"
        Rental Unit in East Village "
3166,3600.0,1.0,1.0,724.0,"
        Rental Unit in Turtle Bay "
3167,,1.0,1.0,724.0,"
        Rental Unit in Greenwich Village "
3168,,1.0,1.0,723.0,"
        Rental Unit in East Village "
3169,,1.0,1.0,722.0,"
        Condo in Soho "
3170,,1.0,1.0,722.0,"
        Rental Unit in Murray Hill "
3171,3175.0,1.0,1.0,722.0,"
        Rental Unit in Battery Park City "
3172,,1.0,1.0,721.0,"
        Rental Unit in Yorkville "
3173,,1.0,1.0,721.0,"
        Rental Unit in Yorkville "
3174,,1.0,1.0,721.0,"
        Rental Unit in Yorkville "
3175,,1.0,1.0,721.0,"
        Rental Unit in Yorkville "
3176,,1.0,1.0,721.0,"
        Rental Unit in West Chelsea "
3177,3150.0,,1.0,721.0,"
        Rental Unit in Financial District "
3180,,1.0,1.0,720.0,"
        Rental Unit in Lenox Hill "
3181,3000.0,1.0,1.0,720.0,"
        Co-op in Turtle Bay "
3182,3400.0,1.0,1.0,720.0,"
        Condo in Yorkville "
3183,3195.0,1.0,1.0,720.0,"
        Co-op in Upper West Side "
3184,6195.0,1.0,1.0,720.0,"
        Rental Unit in Noho "
3185,,1.0,1.0,720.0,"
        Rental Unit in Lincoln Square "
3186,3100.0,1.0,1.0,720.0,"
        Condo in Upper East Side "
3187,2250.0,1.0,1.0,720.0,"
        Rental Unit in Hamilton Heights "
3188,2700.0,1.0,1.0,720.0,"
        Condo in Midtown "
3189,3599.0,1.0,1.0,720.0,"
        Rental Unit in Murray Hill "
3190,,1.0,1.0,720.0,"
        Rental Unit in Lincoln Square "
3191,4000.0,1.0,1.0,719.0,"
        Condo in Lincoln Square "
3194,,1.0,1.0,719.0,"
        Rental Unit in Yorkville "
3195,,1.0,1.0,719.0,"
        Rental Unit in West Chelsea "
3196,3400.0,,1.0,719.0,"
        Rental Unit in Financial District "
3197,,1.0,1.0,718.0,"
        Rental Unit in Lincoln Square "
3198,,1.0,1.0,718.0,"
        Rental Unit in Midtown West "
3199,,1.0,1.0,718.0,"
        Rental Unit in Lincoln Square "
3200,,1.0,1.0,718.0,"
        Rental Unit in Battery Park City "
3201,,1.0,1.0,718.0,"
        Rental Unit in Central Harlem "
3202,4300.0,1.0,1.0,717.0,"
        Condo in Gramercy Park "
3203,,1.0,1.0,716.0,"
        Rental Unit in Battery Park City "
3204,2850.0,1.0,1.0,716.0,"
        Condo in Roosevelt Island "
3205,,,1.0,716.0,"
        Condo in Flatiron "
3206,,2.0,1.0,900.0,"
        Rental Unit in Turtle Bay "
3208,,1.0,1.0,716.0,"
        Rental Unit in Midtown West "
3209,3600.0,1.0,1.0,716.0,"
        Condo in Lincoln Square "
3210,2395.0,2.0,1.0,716.0,"
        Rental Unit in Hamilton Heights "
3211,,1.0,1.0,715.0,"
        Rental Unit in Chelsea "
3212,2500.0,1.0,1.0,715.0,"
        Rental Unit in Yorkville "
3213,,2.0,1.0,715.0,"
        Rental Unit in Midtown West "
3214,,1.0,1.0,715.0,"
        Condo in Flatiron "
3215,,1.0,1.0,715.0,"
        Rental Unit in Chelsea "
3216,,1.0,1.0,715.0,"
        Rental Unit in Midtown "
3217,,1.0,1.0,715.0,"
        Rental Unit in West Chelsea "
3218,,1.0,1.0,715.0,"
        Rental Unit in Flatiron "
3219,5945.0,1.0,1.0,714.0,"
        Rental Unit in NoMad "
3221,,4.0,1.0,1000.0,"
        Condo in Washington Heights "
3222,5995.0,1.0,1.0,714.0,"
        Rental Unit in NoMad "
3223,5955.0,1.0,1.0,714.0,"
        Rental Unit in NoMad "
3224,3995.0,1.0,1.0,714.0,"
        Rental Unit in Upper West Side "
3225,3975.0,1.0,1.0,714.0,"
        Rental Unit in Upper West Side "
3226,4250.0,1.0,1.0,713.0,"
        Rental Unit in Lower East Side "
3227,,1.0,1.0,713.0,"
        Condo in Fulton/Seaport "
3228,3350.0,1.0,1.0,712.0,"
        Rental Unit in Midtown West "
3229,3000.0,1.0,5.0,712.0,"
        Condo in Yorkville "
3230,,,1.0,712.0,"
        Condo in Fulton/Seaport "
3231,3600.0,1.0,1.0,712.0,"
        Condo in Upper West Side "
3232,3950.0,1.0,1.0,711.0,"
        Condo in Lincoln Square "
3233,,1.0,2.0,711.0,"
        Rental Unit in Lincoln Square "
3236,,1.0,1.0,710.0,"
        Rental Unit in Battery Park City "
3237,3500.0,1.0,1.0,710.0,"
        Rental Unit in Financial District "
3238,3100.0,1.0,1.0,710.0,"
        Rental Unit in Lincoln Square "
3239,3300.0,1.0,1.0,710.0,"
        Rental Unit in Lenox Hill "
3240,,1.0,1.0,709.0,"
        Rental Unit in Yorkville "
3241,4400.0,5.0,1.0,709.0,"
        Rental Unit in Tribeca "
3242,,1.0,1.0,709.0,"
        Rental Unit in Midtown West "
3243,,1.0,1.0,709.0,"
        Rental Unit in Chelsea "
3244,3000.0,1.0,1.0,708.0,"
        Building in Battery Park City "
3245,3000.0,1.0,1.0,708.0,"
        Building in Battery Park City "
3246,,1.0,1.0,708.0,"
        Rental Unit in Battery Park City "
3247,3000.0,1.0,1.0,708.0,"
        Building in Battery Park City "
3250,3000.0,1.0,1.0,708.0,"
        Building in Battery Park City "
3251,5300.0,1.0,1.0,708.0,"
        Rental Unit in Financial District "
3252,3299.0,2.0,1.0,708.0,"
        Building in Stuyvesant Town/PCV "
3253,4800.0,1.0,1.0,708.0,"
        Condo in Financial District "
3254,3000.0,1.0,1.0,708.0,"
        Building in Battery Park City "
3255,3000.0,1.0,1.0,708.0,"
        Building in Battery Park City "
3256,5000.0,1.0,1.0,708.0,"
        Rental Unit in Financial District "
3257,1825.0,1.0,1.0,707.0,"
        Rental Unit in Central Harlem "
3258,1850.0,1.0,1.0,707.0,"
        Rental Unit in Central Harlem "
3259,1625.0,1.0,1.0,707.0,"
        Rental Unit in Central Harlem "
3260,1640.0,1.0,1.0,707.0,"
        Building in Central Harlem "
3261,,1.0,1.0,707.0,"
        Rental Unit in Midtown West "
3262,13750.0,,2.0,2700.0,"
        Rental Unit in Nolita "
3264,1699.0,1.0,1.0,707.0,"
        Rental Unit in Central Harlem "
3265,,1.0,1.0,707.0,"
        Rental Unit in West Chelsea "
3266,4495.0,1.0,1.0,707.0,"
        Condo in Lincoln Square "
3267,3500.0,1.0,1.0,707.0,"
        Condo in Financial District "
3268,1785.0,1.0,1.0,707.0,"
        Rental Unit in Central Harlem "
3269,4545.0,1.0,1.0,706.0,"
        Rental Unit in Midtown South "
3270,,1.0,1.0,706.0,"
        Rental Unit in Kips Bay "
3271,3350.0,1.0,1.0,705.0,"
        Condo in Financial District "
3272,,1.0,1.0,705.0,"
        Condo in Battery Park City "
3273,4675.0,1.0,1.0,704.0,"
        Rental Unit in Midtown South "
3274,4345.0,1.0,1.0,704.0,"
        Rental Unit in Midtown South "
3275,,1.0,1.0,704.0,"
        Condo in Financial District "
3277,4200.0,1.0,1.0,791.0,"
        Condo in Financial District "
3278,,1.0,1.0,704.0,"
        Condo in West Chelsea "
3279,,1.0,1.0,704.0,"
        Rental Unit in Lenox Hill "
3280,4100.0,1.0,1.0,703.0,"
        Condo in Lenox Hill "
3281,3995.0,1.0,1.0,702.0,"
        Rental Unit in Yorkville "
3282,4050.0,1.0,1.0,702.0,"
        Rental Unit in Yorkville "
3283,,1.0,1.0,702.0,"
        Rental Unit in East Village "
3284,,1.0,1.0,702.0,"
        Rental Unit in East Village "
3285,3900.0,1.0,1.0,701.0,"
        Condo in Midtown South "
3286,4500.0,1.0,1.0,701.0,"
        Rental Unit in West Village "
3287,4295.0,1.0,1.0,701.0,"
        Rental Unit in West Village "
3288,,1.0,1.0,701.0,"
        Rental Unit in West Village "
3289,2400.0,1.0,1.0,700.0,"
        Rental Unit in East Harlem "
3290,8500.0,2.0,2.0,1750.0,"
        Condo in Chelsea "
3291,1850.0,,1.0,300.0,"
        Co-op in Upper West Side "
3292,,2.0,1.0,700.0,"
        Rental Unit in Soho "
3293,2400.0,1.0,1.0,700.0,"
        Rental Unit in East Harlem "
3294,,1.0,1.0,700.0,"
        Condo in Lenox Hill "
3295,,1.0,1.0,700.0,"
        Rental Unit in Murray Hill "
3296,2650.0,1.0,1.0,700.0,"
        Rental Unit in Manhattan Valley "
3297,4000.0,1.0,1.0,700.0,"
        Rental Unit in Soho "
3298,3300.0,1.0,1.0,700.0,"
        Rental Unit in Kips Bay "
3299,,1.0,1.0,700.0,"
        Rental Unit in Yorkville "
3300,2695.0,1.0,1.0,700.0,"
        Rental Unit in Roosevelt Island "
3301,,1.0,1.0,700.0,"
        Rental Unit in Central Harlem "
3302,,1.0,1.0,700.0,"
        Condo in Turtle Bay "
3303,3200.0,1.0,1.0,700.0,"
        Condo in Upper East Side "
3304,4110.0,1.0,5.0,747.0,"
        Rental Unit in Lenox Hill "
3305,,2.0,5.0,1700.0,"
        Condo in Midtown "
3306,3200.0,1.0,1.0,700.0,"
        Condo in Upper East Side "
3307,4295.0,1.0,1.0,700.0,"
        Rental Unit in Flatiron "
3308,,1.0,1.0,700.0,"
        Condo in Murray Hill "
3309,1900.0,1.0,1.0,700.0,"
        Rental Unit in Manhattan Valley "
3310,2700.0,1.0,1.0,700.0,"
        Rental Unit in Lincoln Square "
3311,,1.0,1.0,700.0,"
        Rental Unit in Central Harlem "
3312,3750.0,1.0,1.0,700.0,"
        Condop in Yorkville "
3313,3300.0,2.0,1.0,700.0,"
        Rental Unit in East Village "
3314,5500.0,1.0,1.0,700.0,"
        Rental Unit in Gramercy Park "
3315,,2.0,1.0,700.0,"
        Rental Unit in Central Harlem "
3316,3300.0,1.0,1.0,700.0,"
        Co-op in NoMad "
3317,,1.0,1.0,700.0,"
        Rental Unit in Turtle Bay "
